,EC,p_value,adjusted_p_value,mean_1,std_1,median_1,mean_0,std_0,median_0,delta_mean,delta_median
2465,"2.1.1.107,4.1.1.37,4.2.1.75",0.00020467325806969674,0.013994726661660494,0.3092857142857143,0.33883127460885487,0.175,0.09565217391304347,0.304764001168638,0.0,0.2136335403726708,0.175
2473,"2.1.1.113,2.1.1.156,2.1.1.187,2.1.1.72",6.828395350512304e-06,0.0015646509235104444,0.10642857142857144,0.12303351128029788,0.055,0.006956521739130435,0.02439436545931398,0.0,0.09947204968944101,0.055
2475,"2.1.1.113,2.1.1.37",0.0002506219813701595,0.014873242621024787,2.4478571428571425,3.141981127913289,0.8200000000000001,0.79,2.928440748485669,0.155,1.6578571428571425,0.665
2481,2.1.1.12,0.0007386309674802645,0.02631107506584269,0.9385714285714285,1.0755919110813699,0.565,0.24065217391304347,0.5386270879621433,0.035,0.697919254658385,0.5299999999999999
2531,"2.1.1.163,2.1.1.201,2.1.1.77",0.0005184316306366677,0.021276330950855085,2.965,1.7853841123330938,2.74,1.0902173913043478,0.9779781475517983,0.845,1.874782608695652,1.8950000000000002
2532,"2.1.1.163,2.1.1.201,2.1.1.77,2.4.2.7",3.176545947808604e-05,0.004517815090253996,1.6485714285714284,1.29658814444932,1.1400000000000001,0.26695652173913037,0.4060192197486383,0.065,1.381614906832298,1.0750000000000002
2574,2.1.1.184,0.0025707011774509,0.04874876784549993,10.239999999999998,7.808446891485071,7.79,4.752608695652174,5.00364364403043,3.5549999999999997,5.487391304347825,4.235
2579,2.1.1.186,0.002289571677744721,0.045510064505340245,154.37500000000003,27.808839743095046,150.94,121.06869565217389,51.11188603398284,104.06,33.30630434782614,46.879999999999995
2580,2.1.1.187,0.0025707011774509,0.04874876784549993,132.00000000000003,62.076562289758655,135.74,78.65739130434781,63.63233206868231,54.879999999999995,53.34260869565222,80.86000000000001
2593,"2.1.1.192,2.1.1.224",0.0012186152769377366,0.03564665751581343,1.2992857142857144,0.9000751102444912,1.2650000000000001,0.5006521739130434,0.6920743933808958,0.235,0.798633540372671,1.0300000000000002
2633,"2.1.1.210,2.1.1.303",0.00037299096679584246,0.017303202726316854,0.11142857142857143,0.25432985170716343,0.0,0.006086956521739131,0.040832545676083125,0.0,0.1053416149068323,0.0
2653,2.1.1.224,1.0376148081009404e-07,0.0002853094850674886,0.3714285714285714,0.26704352622364613,0.24000000000000002,0.05347826086956522,0.13787545405821167,0.0,0.3179503105590062,0.24000000000000002
2669,"2.1.1.235,2.1.1.324",0.0004134165058623973,0.018199764408986473,0.33571428571428574,0.4020610167928368,0.17,0.05652173913043478,0.12599546905767042,0.0,0.27919254658385095,0.17
2676,2.1.1.245,0.0015921184868156165,0.03882866306321628,2.218571428571429,2.553683214336436,1.3050000000000002,0.8960869565217391,1.894181569577088,0.33499999999999996,1.3224844720496898,0.9700000000000002
2691,2.1.1.265,0.0011863275951734262,0.034831185723864296,52.574285714285715,25.333339330468316,46.29,34.755434782608695,13.524143420037616,33.56,17.81885093167702,12.729999999999997
2722,"2.1.1.297,2.1.1.298",0.0015201043197253575,0.038474815521247416,2.5464285714285713,1.372888545798119,2.55,1.2156521739130433,1.1938568339154316,0.86,1.330776397515528,1.69
2735,"2.1.1.303,2.1.1.343,2.3.1.235",0.0016568725630583152,0.03927454532375874,0.3757142857142858,0.3245813630270379,0.27,0.1410869565217391,0.22457910643525808,0.0,0.23462732919254667,0.27
2751,"2.1.1.315,2.1.1.95",0.0008548031310202501,0.02954621292124948,0.049999999999999996,0.07,0.0,0.005652173913043478,0.022032799059686824,0.0,0.04434782608695652,0.0
2757,2.1.1.320,0.002289571677744721,0.045510064505340245,11.194999999999999,9.36421284160378,8.19,36.90478260869565,36.10424422474036,21.615000000000002,-25.709782608695647,-13.425000000000002
2760,2.1.1.321,0.001186515115578357,0.034831185723864296,6.646428571428572,8.068087582872286,4.984999999999999,28.956086956521734,33.64574438354535,15.905000000000001,-22.30965838509316,-10.920000000000002
2809,"2.1.1.45,3.4.13.9",1.178186099092955e-05,0.0021463846162226925,1.1635714285714285,1.5379792267910566,0.52,0.20782608695652174,0.4244429241266838,0.0,0.9557453416149068,0.52
2830,2.1.1.67,0.00023411073345855875,0.014141675439300535,131.66857142857148,21.446377934994345,133.9,93.90043478260871,40.811951252401,89.28,37.76813664596277,44.620000000000005
2857,"2.1.1.80,2.7.13.1,3.1.1.61",1.6159806172439958e-06,0.0010254018547419786,1.5807142857142857,1.2249050358859561,1.5699999999999998,0.3239130434782609,1.1044386302962865,0.0,1.2568012422360249,1.5699999999999998
2863,"2.1.1.80,2.7.13.3,3.1.1.61,3.1.4.52",3.91267897958061e-06,0.0012413726500984789,0.3307142857142857,0.602867721640426,0.0,0.0,0.0,0.0,0.3307142857142857,0.0
2872,"2.1.1.80,3.1.1.61,3.1.4.52",0.0020362809868555093,0.04341633920492921,27.06142857142857,41.61901623350674,15.584999999999999,8.282608695652172,11.523941323587588,4.365,18.7788198757764,11.219999999999999
2908,2.1.3.1,0.0016065556844976462,0.03882866306321628,20.50714285714286,19.285926930044624,14.739999999999998,8.386739130434782,7.547550438890703,7.0,12.120403726708078,7.739999999999998
2911,"2.1.3.1,4.1.1.3,6.4.1.1",0.000216927180309534,0.013994726661660494,0.47928571428571426,0.40827974103398207,0.33999999999999997,0.12586956521739132,0.17601353810279238,0.04,0.35341614906832297,0.3
2916,"2.1.3.10,4.1.1.87",0.0017204299644357562,0.039753016181037965,0.5607142857142857,0.5229512990943705,0.31999999999999995,0.14195652173913045,0.23577457514234626,0.0,0.4187577639751553,0.31999999999999995
2930,"2.1.3.15,6.4.1.3,6.4.1.4,6.4.1.5",0.0003367529605186188,0.01707275925561522,5.224285714285715,3.118380335746002,5.390000000000001,1.945,1.6606111368487466,1.9100000000000001,3.279285714285715,3.4800000000000004
2942,"2.1.3.3,2.6.1.11,2.6.1.17",0.0019170608015903184,0.04213036238321932,1.4721428571428572,0.8091457450513435,1.67,0.6806521739130436,0.7740615697731169,0.375,0.7914906832298136,1.295
2949,"2.1.4.1,2.1.4.2",0.00014083944485989748,0.011502817630191032,0.46571428571428575,0.476920392963532,0.3,0.053043478260869574,0.1264372943952403,0.0,0.41267080745341617,0.3
2951,"2.10.1.1,2.7.7.75",0.0013812474638664823,0.03836333444254079,2.0464285714285713,1.5449068725648025,2.02,10.937826086956521,21.23581612696931,4.03,-8.89139751552795,-2.0100000000000002
2952,"2.10.1.1,2.7.7.75,3.6.4.12",0.0022232051740266605,0.0451704913313939,1.6714285714285713,1.1481218025407354,1.52,7.305217391304347,5.982963762845604,5.865,-5.633788819875775,-4.345000000000001
2996,2.3.1.108,0.0008619834766660745,0.02954621292124948,0.8857142857142859,1.4775690183817582,0.505,3.760652173913044,4.122917604642274,2.09,-2.874937888198758,-1.585
3002,"2.3.1.111,2.3.1.261",0.0008766949233773435,0.029638755831720105,0.4778571428571428,0.8570729138129597,0.02,0.02521739130434783,0.12854941750556784,0.0,0.452639751552795,0.02
3011,"2.3.1.12,2.3.1.39,4.1.1.3",0.0016000485706419297,0.03882866306321628,2.3414285714285716,1.3664806576586082,3.015,1.0132608695652174,1.1375661554538385,0.635,1.3281677018633542,2.38
3012,"2.3.1.12,2.3.1.39,4.1.1.3,6.3.4.14,6.4.1.2",0.00014670945868335448,0.011864767889009715,0.3714285714285714,0.42362141357681193,0.16,0.026956521739130438,0.05804307115962104,0.0,0.34447204968944095,0.16
3020,"2.3.1.12,3.7.1.14,3.7.1.8,3.7.1.9",0.00011728617802295596,0.009974161675374883,2.85,2.898935765316053,1.505,0.7491304347826088,1.212808142981576,0.385,2.1008695652173914,1.1199999999999999
3080,"2.3.1.17,2.3.1.80",0.001915632594913387,0.04213036238321932,0.16571428571428573,0.24827157612220552,0.0,1.0300000000000002,1.3254400417777585,0.45499999999999996,-0.8642857142857145,-0.45499999999999996
3110,2.3.1.183,0.00045786659878642346,0.019172292250706637,834.2885714285716,48.11021704039039,835.0,755.3021739130434,75.98795030086201,768.86,78.98639751552821,66.13999999999999
3119,"2.3.1.189,2.3.1.59,2.3.1.82",4.371769949365628e-05,0.005382497061539861,3.133571428571429,2.565979643452427,2.745,0.5034782608695652,0.8740764502214655,0.055,2.6300931677018635,2.69
3123,"2.3.1.19,2.3.1.8,4.2.1.119",0.00023308029801503752,0.014141675439300535,9.88857142857143,7.78476154065736,10.725,1.649130434782609,2.759673756779292,0.56,8.23944099378882,10.165
3128,"2.3.1.193,3.1.11.5",0.0017968845690320293,0.041018220219142594,0.265,0.2994936202516317,0.09,0.046739130434782616,0.09840144811204865,0.0,0.2182608695652174,0.09
3139,2.3.1.201,0.001115774158833239,0.03419313391152297,292.49285714285713,58.321918255314536,292.67499999999995,229.35478260869564,64.76233623424929,222.20499999999998,63.13807453416149,70.46999999999997
3140,"2.3.1.201,6.2.1.3",0.00232971324998074,0.045893959881859216,0.02285714285714286,0.04078314978177199,0.0,0.002173913043478261,0.014583052027172541,0.0,0.0206832298136646,0.0
3144,"2.3.1.202,2.5.1.97,2.7.7.43,3.6.1.57,4.2.99.18",0.0002882547456000929,0.015559466679350084,0.19714285714285715,0.3713186650579368,0.0,0.005217391304347826,0.03499932486521409,0.0,0.19192546583850933,0.0
3148,"2.3.1.204,3.2.1.170,3.2.1.24",7.397419732543429e-05,0.007144587458081233,0.802857142857143,0.5988850184351938,0.92,0.31782608695652176,0.866562205909521,0.05,0.4850310559006213,0.87
3152,"2.3.1.209,2.3.1.30",0.000648688441361217,0.02432286796722127,1.4292857142857145,1.244074321882478,1.125,0.27065217391304347,0.38931602326841747,0.135,1.158633540372671,0.99
3159,"2.3.1.21,2.7.11.1",0.0007351257040403685,0.02631107506584269,0.05928571428571429,0.07582539017979639,0.0,0.006739130434782609,0.026047978126166483,0.0,0.05254658385093168,0.0
3163,"2.3.1.222,2.3.1.8",0.0020677785558932517,0.043624310249522846,5.990714285714286,5.683141063438315,4.84,2.179130434782609,6.661336798234158,0.0,3.811583850931677,4.84
3183,"2.3.1.234,2.7.11.1",0.0024727060236676333,0.047881107955949076,0.5057142857142858,0.6947734912053227,0.22999999999999998,0.2776086956521739,0.6685226567088667,0.0,0.2281055900621119,0.22999999999999998
3191,"2.3.1.241,2.3.1.242,2.3.1.243",3.105523391367785e-05,0.004494291658840853,0.09142857142857143,0.09402561526802476,0.07500000000000001,0.006956521739130435,0.025097164677672718,0.0,0.084472049689441,0.07500000000000001
3216,2.3.1.261,0.0005453826066355968,0.021945664010424575,1.3764285714285713,1.2865380297685787,0.9950000000000001,0.32065217391304346,0.5727295521330975,0.04,1.0557763975155279,0.9550000000000001
3219,"2.3.1.263,2.5.1.47",0.0013092685413906738,0.036896032033107165,0.04428571428571428,0.07898591969588051,0.0,0.0030434782608695656,0.015585607242552103,0.0,0.04124223602484472,0.0
3228,"2.3.1.29,2.3.1.37",0.0015252675668883085,0.038474815521247416,0.12642857142857142,0.26863696009025007,0.0,0.0,0.0,0.0,0.12642857142857142,0.0
3242,"2.3.1.39,5.2.1.8",0.000936059666386526,0.03034122063740746,1.9457142857142853,1.7500355681516646,1.4300000000000002,0.7447826086956523,1.6100009980154006,0.27,1.200931677018633,1.1600000000000001
3244,"2.3.1.40,2.3.1.51,3.6.4.12,6.2.1.20",0.0018752936152332607,0.04213036238321932,0.029285714285714283,0.04131141068834644,0.0,0.009347826086956522,0.03914311388787713,0.0,0.01993788819875776,0.0
3255,"2.3.1.43,3.1.1.5",0.0020552615774934984,0.043624310249522846,0.76,1.6111486585663037,0.38,0.31326086956521737,0.8743147735520759,0.0,0.44673913043478264,0.38
3280,"2.3.1.54,4.1.1.83,4.3.99.4",0.0002588181855933204,0.015141781652193615,0.3992857142857143,1.0087649045506397,0.0,0.011304347826086957,0.06618842325060144,0.0,0.38798136645962733,0.0
3283,"2.3.1.54,4.3.99.4",5.748150475290696e-06,0.0014817654147085296,31.887142857142855,22.43848206878131,35.535,6.845217391304349,10.545942087739647,3.39,25.041925465838506,32.144999999999996
3286,"2.3.1.57,2.6.1.98",0.0009259689286660181,0.030320757404462644,1.6214285714285717,3.262700146335541,0.725,3.486521739130434,5.733439371977006,1.355,-1.8650931677018623,-0.63
3308,"2.3.1.82,3.1.3.25",0.001611478659201492,0.03882866306321628,0.04214285714285714,0.07143214276786161,0.0,0.0015217391304347828,0.010208136419020781,0.0,0.04062111801242236,0.0
3382,"2.3.2.27,6.3.1.14",0.00021715662658413666,0.013994726661660494,0.21285714285714283,0.40698242453151584,0.0,0.0,0.0,0.0,0.21285714285714283,0.0
3407,2.3.3.5,0.0015129319102273396,0.038474815521247416,149.78285714285715,47.7503044760033,132.175,102.47782608695653,54.51071725151029,87.105,47.30503105590063,45.07000000000001
3409,"2.3.3.8,6.2.1.18",0.002629907768465047,0.049417105198332964,0.012857142857142859,0.021189138534559036,0.0,0.002608695652173913,0.017499662432607047,0.0,0.010248447204968945,0.0
3427,"2.4.1.109,3.2.1.99",1.1969171093010528e-05,0.0021463846162226925,7.802142857142856,2.778270732903135,8.870000000000001,3.4306521739130433,2.3197661071885007,3.02,4.371490683229813,5.850000000000001
3441,"2.4.1.12,3.1.3.3",2.4265608358157695e-06,0.0010765756500059362,2.514285714285714,2.9042867683224847,1.085,0.19217391304347825,0.3438586226386492,0.025,2.3221118012422357,1.06
3471,"2.4.1.14,3.1.3.24,3.1.3.79",0.00021692171800192904,0.013994726661660494,0.013571428571428571,0.02348468888967657,0.0,0.0,0.0,0.0,0.013571428571428571,0.0
3501,"2.4.1.16,2.7.11.1",0.0012852709948397295,0.03681319595983656,0.777142857142857,1.0181876656338846,0.5,0.14652173913043479,0.3610384623091294,0.0,0.6306211180124223,0.5
3518,"2.4.1.18,2.4.1.25,3.2.1.196,5.4.99.15",0.0008489806924788058,0.02954621292124948,0.8657142857142858,2.209834235172126,0.225,0.13608695652173913,0.39840157947166804,0.0,0.7296273291925466,0.225
3527,"2.4.1.18,5.99.1.3",0.00021715662658413666,0.013994726661660494,0.04642857142857143,0.1036895877716027,0.0,0.0,0.0,0.0,0.04642857142857143,0.0
3529,"2.4.1.180,2.4.1.187",0.0020143789694025234,0.04341633920492921,0.1435714285714286,0.3143611922354181,0.0,0.0391304347826087,0.24661910507251356,0.0,0.10444099378881991,0.0
3541,"2.4.1.187,2.4.1.304",2.597053760182224e-06,0.0010765756500059362,1.227142857142857,1.2657433082773852,1.135,0.11586956521739131,0.3861660832547736,0.0,1.1112732919254658,1.135
3557,2.4.1.211,0.00010471880755692409,0.008998181703511113,0.7771428571428572,0.43504398088713103,0.775,0.2571739130434782,0.3377718746720495,0.11,0.5199689440993791,0.665
3564,"2.4.1.216,2.4.1.64,2.4.1.8,3.1.3.12,3.2.1.28,5.4.2.6",0.0002735276962953421,0.015383750823651798,0.021428571428571432,0.03203951641715115,0.0,0.002173913043478261,0.011016399529843415,0.0,0.01925465838509317,0.0
3600,"2.4.1.25,3.2.1.133,3.2.1.135,3.2.1.20,3.2.1.54",1.5612914875549094e-07,0.0002919638700588469,0.21785714285714283,0.17797185056024092,0.175,0.023043478260869565,0.06046449066501729,0.0,0.19481366459627328,0.175
3677,"2.4.1.345,2.7.8.5",0.0006913527901068135,0.025370193335885503,0.06714285714285714,0.09452350965527583,0.015,0.013695652173913043,0.049271152846625574,0.0,0.053447204968944104,0.015
3708,"2.4.1.64,3.1.3.12,3.2.1.28,5.4.2.6",0.0012273840591734114,0.03577629365413947,2.5428571428571423,2.2607313246931797,1.7650000000000001,0.7486956521739131,0.9150946938305066,0.445,1.794161490683229,1.32
3770,"2.4.2.29,2.4.99.17",0.000921178410707817,0.030320757404462644,1.5014285714285716,0.7272438885747942,1.6099999999999999,0.7076086956521739,0.7804045349594371,0.425,0.7938198757763977,1.1849999999999998
3799,2.4.2.57,3.8314669691494784e-05,0.00509770500459904,0.5950000000000001,1.750174481097732,0.09,0.1817391304347826,0.928597128791191,0.0,0.41326086956521746,0.09
3815,"2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15,2.7.1.166",0.00021715662658413666,0.013994726661660494,0.03,0.0495695759225642,0.0,0.0,0.0,0.0,0.03,0.0
3821,"2.4.99.18,2.4.99.19",0.0018201185327392359,0.04113467883990673,0.013571428571428571,0.02348468888967657,0.0,0.0006521739130434782,0.004374915608151762,0.0,0.012919254658385093,0.0
3860,"2.5.1.115,2.5.1.116,2.5.1.138",0.0015252675668883085,0.038474815521247416,0.03571428571428571,0.07499659856232394,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
3864,"2.5.1.124,2.5.1.125",0.0003435662548711512,0.01707275925561522,0.44857142857142857,0.6134895172332628,0.135,0.03391304347826087,0.08595950160874709,0.0,0.4146583850931677,0.135
3870,2.5.1.132,0.001944451868861548,0.04232132840696282,0.41357142857142853,0.3680762177060837,0.395,0.21043478260869564,0.8374624106340253,0.0,0.2031366459627329,0.395
3876,"2.5.1.133,2.5.1.62",0.002159833845893682,0.04410017176924995,357.4978571428572,82.3386030953518,356.32000000000005,488.54695652173905,154.1051460764986,509.145,-131.04909937888186,-152.82499999999993
3877,"2.5.1.133,2.5.1.62,2.5.1.74",0.0009550047595340833,0.030653051600765188,2.4400000000000004,1.9936936288492988,1.77,0.9086956521739131,0.9469140007221909,0.65,1.5313043478260873,1.12
3881,"2.5.1.140,2.5.1.47",0.0019285241601776496,0.04219733633237515,1.1600000000000001,0.5397883182984127,1.185,0.6045652173913044,1.0253391941879508,0.08,0.5554347826086957,1.105
3912,"2.5.1.19,2.7.4.25,6.3.2.1",2.491086959800041e-05,0.0037361775147982798,0.2057142857142857,0.18164778657431238,0.16499999999999998,0.03326086956521739,0.10187490939608855,0.0,0.1724534161490683,0.16499999999999998
3916,"2.5.1.21,2.5.1.32,2.5.1.96,2.5.1.99",0.0005388354257801987,0.021945664010424575,5.644999999999998,2.8142513594712386,4.545,2.716521739130435,2.0221525524004322,2.29,2.928478260869563,2.255
3925,"2.5.1.3,2.7.1.49,2.7.4.7,4.1.99.17",5.193851178812597e-05,0.0060564236087636975,0.7342857142857142,0.8991481229134471,0.575,0.14978260869565216,0.40582438443480745,0.045,0.584503105590062,0.5299999999999999
3968,"2.5.1.47,6.1.1.16",0.0005748939655268625,0.022582382483957567,6.383571428571427,4.6017195654650305,6.835,1.854782608695652,2.4537750323252454,1.41,4.528788819875775,5.425
3983,"2.5.1.48,4.4.1.8",4.830834267561351e-05,0.005775297372915012,10.519285714285715,10.1624880701288,7.54,2.5393478260869564,2.442773194346338,2.0500000000000003,7.979937888198759,5.49
3989,"2.5.1.54,5.4.99.5",0.00170548641346399,0.03951841973220352,15.659285714285716,7.261090496893812,12.93,9.083043478260867,4.691822613110202,7.77,6.576242236024848,5.16
4023,2.5.1.82,7.936985187909007e-06,0.0016787741234631128,0.11,0.21859943798124068,0.04,0.005,0.03354101966249684,0.0,0.105,0.04
4029,2.5.1.89,0.0017489661062834688,0.04029950114729702,0.37571428571428583,0.6808158371260415,0.10500000000000001,0.19456521739130436,0.7394319397840339,0.0,0.18114906832298147,0.10500000000000001
4050,"2.6.1.1,2.6.1.88",0.000350465009532666,0.01714869001557164,2.31,1.8425758367800533,1.6800000000000002,0.6223913043478262,0.5790779206508009,0.365,1.6876086956521739,1.3150000000000002
4053,"2.6.1.1,4.1.1.82",0.0015252675668883085,0.038474815521247416,0.020714285714285716,0.044795453486500436,0.0,0.0,0.0,0.0,0.020714285714285716,0.0
4070,2.6.1.109,0.0002683418221076989,0.015383750823651798,44.70285714285715,19.638762846025944,44.14,25.596304347826088,12.631381961416512,24.259999999999998,19.10655279503106,19.880000000000003
4072,"2.6.1.11,2.6.1.13,2.6.1.17",0.0016065556844976462,0.03882866306321628,25.739285714285717,18.463575131394602,22.23,13.17195652173913,8.424161839243226,12.620000000000001,12.567329192546588,9.61
4081,"2.6.1.11,2.6.1.17,4.1.1.64",0.0005167773160978122,0.021276330950855085,0.16642857142857143,0.18203638344561554,0.095,0.02565217391304348,0.048528439618391206,0.0,0.14077639751552795,0.095
4106,"2.6.1.19,2.6.1.22,2.6.1.33,2.6.1.36",0.00028515520697551614,0.015559466679350084,4.587142857142857,3.386201893760341,3.69,1.2602173913043477,1.3007932180862882,0.835,3.3269254658385092,2.855
4135,2.6.1.36,0.0014243574690430251,0.038474815521247416,12.52,7.609566347696825,9.600000000000001,5.959565217391305,3.404146420828919,5.3100000000000005,6.560434782608694,4.290000000000001
4142,"2.6.1.37,3.11.1.1",0.0003178494458795404,0.016700255280639037,0.05714285714285715,0.08327480938165527,0.015,0.004565217391304348,0.014993697478713375,0.0,0.0525776397515528,0.015
4161,"2.6.1.55,5.1.1.21",1.7696925085395014e-07,0.0002919638700588469,0.5992857142857143,0.47994738232010226,0.5,0.051086956521739134,0.09985267976351277,0.0,0.5481987577639752,0.5
4249,"2.7.1.121,2.7.1.209,2.7.1.28,2.7.1.29,4.6.1.15",8.991048811469102e-07,0.0007533645951204345,0.7035714285714285,0.3801429645138625,0.74,0.0958695652173913,0.14273076032617926,0.03,0.6077018633540372,0.71
4264,"2.7.1.144,2.7.1.56",0.0003263250993835012,0.01692991034474529,2.4414285714285713,1.822572189998273,1.705,0.9352173913043479,1.2089300679786072,0.535,1.5062111801242235,1.17
4292,"2.7.1.15,4.1.2.4,5.4.2.8,5.4.3.3",0.00018515498760275837,0.013994726661660494,0.3178571428571428,0.2948892908831229,0.265,0.06282608695652173,0.08629230011189372,0.03,0.25503105590062103,0.23500000000000001
4311,2.7.1.161,0.0022484127554735175,0.04545871769583589,1.0107142857142857,1.1383224768159899,0.47500000000000003,0.2252173913043478,0.6047447867397014,0.0,0.7854968944099379,0.47500000000000003
4333,"2.7.1.17,2.7.1.30",0.0011114458568414218,0.03419313391152297,0.07357142857142858,0.11203361376053572,0.0,0.005,0.02939609557037479,0.0,0.06857142857142857,0.0
4339,"2.7.1.170,4.2.1.126",0.001542630025265578,0.03867828291311779,0.9014285714285714,0.6173081789147961,1.005,0.3778260869565218,0.5347324119248327,0.17,0.5236024844720495,0.8349999999999999
4381,"2.7.1.193,2.7.1.208",2.8993623803513794e-06,0.0011388971559770729,0.10357142857142858,0.09461252883336803,0.105,0.01173913043478261,0.03880297768863526,0.0,0.09183229813664597,0.105
4410,"2.7.1.20,2.7.1.213,2.7.1.73",0.00021715662658413666,0.013994726661660494,0.10857142857142857,0.23817332052991347,0.0,0.0,0.0,0.0,0.10857142857142857,0.0
4412,"2.7.1.20,2.7.1.73,2.7.1.92",0.001628201995446145,0.03888469531016597,0.04,0.0638077469546494,0.0,0.005,0.026105971330912674,0.0,0.035,0.0
4422,2.7.1.203,0.0014423936296162627,0.038474815521247416,2.4664285714285716,2.4037221349483837,1.8399999999999999,0.5721739130434783,1.3622725786163008,0.0,1.8942546583850932,1.8399999999999999
4431,2.7.1.213,0.000941611405403844,0.03034122063740746,0.05714285714285715,0.08180364744125945,0.0,0.003260869565217391,0.015611359830764115,0.0,0.053881987577639755,0.0
4432,"2.7.1.213,2.7.1.73",0.0002926413583010793,0.015574184287907118,0.3092857142857142,0.4016655375827414,0.095,0.08347826086956521,0.338052075942671,0.0,0.225807453416149,0.095
4501,"2.7.1.39,3.1.3.3",0.001115774158833239,0.03419313391152297,155.90285714285713,44.08067011231817,164.22,96.64478260869565,52.652763532044894,90.475,59.25807453416148,73.745
4509,"2.7.1.4,3.2.1.80",1.0570039729311457e-06,0.0007926568884280928,0.4114285714285715,0.405706740372493,0.30500000000000005,0.03217391304347827,0.09886119042194773,0.0,0.3792546583850932,0.30500000000000005
4514,2.7.1.44,4.2506959199877894e-05,0.005312725855148376,0.1442857142857143,0.20468492462159235,0.02,0.018260869565217393,0.11527480111957211,0.0,0.1260248447204969,0.02
4523,"2.7.1.48,3.2.2.10,3.6.1.55",0.002629907768465047,0.049417105198332964,0.07857142857142856,0.14055284429998677,0.0,0.015434782608695652,0.10353966939292504,0.0,0.0631366459627329,0.0
4524,"2.7.1.48,3.6.1.41",0.001611478659201492,0.03882866306321628,0.31071428571428567,0.8124079225691127,0.0,0.0006521739130434782,0.004374915608151762,0.0,0.3100621118012422,0.0
4533,"2.7.1.5,2.7.1.51,5.3.1.14",0.0006919982422807902,0.025370193335885503,0.7721428571428571,0.5022972735546234,0.75,0.31521739130434784,0.515029501605131,0.125,0.4569254658385093,0.625
4567,"2.7.1.72,2.7.1.89",0.002077761848689337,0.043723105841424345,0.7821428571428573,0.5461838854586374,0.69,0.3567391304347826,0.5049065963893765,0.185,0.42540372670807464,0.5049999999999999
4583,2.7.1.87,0.00041188624891076714,0.018199764408986473,14.28,15.443365658338305,9.225,2.070652173913044,3.7519678327708843,0.8200000000000001,12.209347826086955,8.405
4585,"2.7.1.87,2.7.1.95,2.7.4.3,6.3.4.4",4.966391987238388e-07,0.000682796125045491,0.8242857142857144,0.7789894028778044,0.645,0.03739130434782609,0.11820091191086278,0.0,0.7868944099378883,0.645
4595,"2.7.10.1,2.7.10.2,2.7.11.1",0.0012948026330175787,0.036853532923677976,0.45285714285714285,0.5366353985905218,0.245,3.2506521739130427,4.038909884229908,1.545,-2.7977950310559,-1.2999999999999998
4608,"2.7.10.2,2.7.11.25",0.0019406803609693733,0.04232132840696282,0.2685714285714286,0.38414761193465985,0.165,0.036304347826086956,0.0909696245446361,0.0,0.23226708074534166,0.165
4653,"2.7.11.1,3.1.1.1,3.4.16.4",0.0020624663906612982,0.043624310249522846,0.052142857142857144,0.09503221795254276,0.0,0.0030434782608695656,0.020416272838041562,0.0,0.04909937888198758,0.0
4664,"2.7.11.1,3.1.3.48",0.002275387272934014,0.045510064505340245,0.4785714285714286,0.8554686029377379,0.21000000000000002,2.5454347826086954,3.657272508614642,1.1600000000000001,-2.0668633540372667,-0.9500000000000002
4672,"2.7.11.1,3.2.1.4,3.2.1.80,3.4.24.40",0.0013105270197236514,0.036896032033107165,0.055,0.08355921766713029,0.03,0.01173913043478261,0.029804022768024116,0.0,0.043260869565217394,0.03
4683,"2.7.11.1,3.4.21.107,3.5.1.28",0.0023267748998998944,0.045893959881859216,1.8285714285714287,2.1022432139531917,1.04,0.8056521739130436,2.202701554883588,0.425,1.0229192546583852,0.615
4689,"2.7.11.1,3.5.1.124",0.0001790967990069654,0.013807191542135116,1.8771428571428572,1.1328688523984998,2.0999999999999996,0.6091304347826088,0.8350444562155555,0.25,1.2680124223602485,1.8499999999999996
4690,"2.7.11.1,3.5.1.19",0.0012647714734647045,0.03635226440630783,2.016428571428572,2.7693207190388693,0.6000000000000001,0.3797826086956522,0.5971690064849633,0.115,1.6366459627329197,0.4850000000000001
4701,"2.7.11.1,4.6.1.1",0.0005423050023630565,0.021945664010424575,0.8457142857142855,0.9050865332403644,0.5449999999999999,0.20152173913043478,0.5136695240737889,0.0,0.6441925465838507,0.5449999999999999
4773,"2.7.13.3,3.1.1.61,3.5.1.44",0.0021595259231248407,0.04410017176924995,5.6850000000000005,3.2049086236138282,5.82,2.569565217391304,2.1152448275623557,2.235,3.1154347826086966,3.5850000000000004
4801,"2.7.2.8,3.5.1.16",0.001616238825048613,0.03882866306321628,0.4535714285714286,0.8148234440036438,0.195,0.1330434782608696,0.3270478595824577,0.0,0.32052795031055903,0.195
4820,"2.7.4.14,2.7.4.3,3.6.3.14",0.0007666506069299045,0.02702607203660163,0.9557142857142857,1.0711056656272413,0.59,0.30195652173913046,0.7981980237172743,0.0,0.6537577639751553,0.59
4826,2.7.4.21,0.0013460914937409073,0.037513205175232246,0.32357142857142857,0.5626037319318754,0.165,3.917391304347826,5.198811500794576,2.2,-3.5938198757763975,-2.035
4862,"2.7.6.3,2.7.8.7,3.2.1.52,4.3.1.14,5.1.1.1",0.0009411144997167915,0.03034122063740746,0.36357142857142855,0.6546821163506666,0.0,0.00826086956521739,0.03924861381246958,0.0,0.35531055900621117,0.0
