loc_batch,"4-Chloro-N,N-dimethylbenzamide",Abacavir,Acesulfame,Acetamiprid,Alachlor,Albuterol,Amisulpride,Apalutamide,Atenolol,Atrazine,Bentazon,Benzophenone,Bezafibrate,Bromoxynil,Caffeine,Capecitabine,Carbamazepine,Carbendazim,Carbetamide,Chlorotoluron,Cilastatin,Clofibric acid,Clomazone,Clomethiazole,Clopidogrel carboxylic acid,Codeine,Crotamiton,Cyclamate,Cyclophosphamide,DEET,Darunavir,Deprenyl,Diazepam,Diclofenac,Dimefuron,Dimethenamid,Diuron,Doxylamine,Emtricitabine,Etodolac,Febuxostat,Fenhexamid,Fenoxycarb,Fexofenadine,Fludioxonil,Flufenacet,Furosemide,Ganciclovir,Gliclazide,Icaridin,Ifosfamide,Indomethacin,Iprovalicarb,Isoproturon,Ketamine,Ketoprofen,Lamivudine,Lamotrigine,Levamisole,Levetiracetam,Lisinopril,Losartan,Mecoprop,Mefenamic acid,Mesotrione,Metoclopramide,Metolachlor,Metoprolol,Metoxuron,Mexiletine,Mirabegron,Mirtazapine,Moclobemide,Monuron,Morphine,Mycophenolic acid,Naloxegol,Naloxone,Napropamide,Naproxen,Normorphine,Olmesartan,Oseltamivir,Pantoprazole,Paracetamol,Pargyline,Perindopril,Picoxystrobin,Pioglitazone,Pirfenidone,Pravastatin,Primidone,Prometryn,Propachlor,Pseudoephedrine,Quetiapine,Ranitidine,Rivaroxaban,Rivastigmine,Rosuvastatin,Rufinamide,Saccharin,Sacubitril,Simeton,Sitagliptin,Sotalol,Sulfadiazine,Sulfamethazine,Sulfamethoxazole,Sulfapyridine,Sulfathiazole,Tebutam,Tenofovir,Terbuthylazine,Terbutryn,Torsemide,Tramadol,Trazodone,Trinexapac-ethyl,Valsartan,Venlafaxine,Vildagliptin,Vorinostat
oli_dw3_r1,0.0024345664955304,0.0077059557985663,0.002055769723106,0.0029574479739888,0.0117118853175445,0.0020366302768978,0.0026896109071243,0.003527320851615,0.0054712701538958,0.0019061459655585,0.0023818393850962,0.0052142016582851,0.0027004118646195,0.0020510869132785,0.0041244355469773,0.0021262488182937,0.0022974372981402,0.0017951810763056,0.0022827880374882,0.0013528412693416,0.0359624737394861,0.0019779243998869,0.0013172901704808,0.0015270682819687,0.0033795825146126,0.0032023424979452,0.0024095878317392,0.0010975053714356,0.0013889628285392,0.0019544767555988,0.0046654494126945,0.0149236594621345,0.0017835378408823,0.002246005666179,0.0012869375873514,0.0023549798815645,0.0019675922201403,0.0031816387215559,0.0020439643172747,0.0055252637457201,0.0013383122204064,0.0050675304906752,0.0313246362885154,0.0022410237300971,0.0353938693842524,0.0022171287639354,0.0211672659925765,,0.0052732627385838,0.0024510143888061,0.0021455666623049,0.0010975053714356,0.0019603457643437,0.0014770385185626,0.0056968586544448,0.0023997497285373,0.0020822588735858,0.0024733503981807,0.0092295699952897,0.0022530032359159,0.0030484076117806,0.0091977081820794,0.0021863092636548,0.0024670812608509,0.002622946627883,0.0042444332776435,0.0033891142547827,0.0025063654068556,0.0012722035463759,0.0079282975487497,0.0254486049515986,0.0197153758968583,0.0032334851290434,0.0036413229663033,0.0057296179992619,0.0080326112330145,0.002835296602826,0.0047833852564602,0.0020200301558483,0.0040498217087708,,0.0037044141603706,0.0017522683473804,0.0038553005997126,0.032267055600905,,0.0018969021365864,0.002844143271174,0.0120625706422162,0.0031477935042023,0.0015534136343673,0.0013580985816092,0.0028433891484005,0.0133140726158778,0.0014510176669696,0.0104283900420806,0.0070830596903865,0.0020235318041254,0.0030748219161152,0.0016965060760805,0.0026223730445358,0.0036455458069312,0.0023864389760219,0.0015640249775462,0.0023840528901398,0.0017513436659414,0.0207925652006445,0.00900193271846,0.017238631393455,0.0244477926201615,0.0230858012971778,0.0027866757057045,,0.0016413437191193,0.0028792738375079,0.0020440312099922,0.0018789264383216,0.0127009611894986,0.0150506357760565,0.0014610941711401,0.0020757200249899,0.0026297365210956,0.0149765409445957
oli_dw3_r2,0.0028202527245474,0.0068014191664586,0.0022007394615974,0.0036562918391838,0.0137659529432829,0.0029560842208273,0.0035092475363472,0.0060608001137111,0.004896477942606,0.0022235475678159,0.0020384744129765,0.0046151907186038,0.0026553514073236,0.0015348757113646,0.0058673043800236,0.0025790065652462,0.0025268263133087,0.0020848808477596,0.002739045525154,0.0017692157504899,0.0140870035659027,0.0022199276400428,0.0022079052214407,0.0027931572964542,0.0040458300320169,0.0035730898576952,0.0030923619091826,0.001837553384564,0.0021543915898483,0.002546497691256,0.00553324681552,0.0212630072879504,0.0025502093225454,0.0030311105252211,0.0014954955859011,0.0030594607607751,0.0018201022770365,0.0036823339140469,0.0018234560779595,0.0069882898220332,0.0016366000135246,0.0051513351176322,0.0351489230073649,0.0022812749490086,0.0511070244022689,0.0022957948279822,0.0248709453394952,,0.0053120692169523,0.0024039819323793,0.0022697977170648,0.0036697938930073,0.0020234026036871,0.0022445403553375,0.0079587899021804,0.0028132935650783,0.0026847662970399,0.0029188322543354,0.0106253839323719,0.0026406375308642,0.002781056670501,0.0112871512884893,0.0025534643586743,0.0027913562189497,0.0023883967113776,0.0045207350611468,0.0039405057654698,0.002921195867094,0.0021028725493004,0.0088661083668283,0.0332643317441334,0.0221726889515182,0.0037856819694294,0.0038552886434775,0.0072305967938414,0.0110978623017314,0.0041650116246679,0.0066583010272191,0.0027201270384364,0.003282755393824,,0.0047217870849964,0.0026636136604751,0.0041621871953289,0.025810562055356,,0.0025512137276873,0.0032112598555758,0.0088561145061238,0.0039562638472776,0.0017692817210755,0.0019128406697731,0.0041541716920444,0.0095071560184141,0.0023264307080296,0.0138046885628668,0.008100440890603,0.0025311713346018,0.0036528038541447,0.0025388270471053,0.0029522899830295,0.0035419197696807,0.0030849825969322,0.0022525005728099,0.0034554625512025,0.0024487864072276,0.0082116116561004,0.0056884026581555,0.0087348507740387,0.0126682351829429,0.014797901434031,0.0037735979326121,,0.0029519062242194,0.0036419359132381,0.0022258265672246,0.0025632781649139,0.0161019029494983,0.006579368165796,0.0024451368738132,0.0027845966719567,0.0026320166441681,0.0125079284515634
kol_up1_r1,0.0013663676343735,0.0160919069593228,0.0010975053714356,0.0024694746837225,0.0165020848649646,0.0145262264844037,0.0038291444600229,0.0096129244151621,0.115115348488877,0.0010975053714356,0.0010975053714356,0.0289632878293944,0.0987109045133873,0.0022297393641023,0.0440866306336006,0.0369845255027823,0.0010975053714356,0.0017625439533328,0.0013996731831845,0.0024385430204275,1.15129254649702,0.0013795514462952,0.0024251196055653,0.0016296608115199,0.0028954131427599,0.0091167533152736,0.0010975053714356,0.0016095912719016,0.0010975053714356,0.0010975053714356,0.0033948538886522,0.0245826647555185,0.0010975053714356,0.0048110542576774,0.0014336162852758,0.0025471864798525,0.0027770780827553,0.0118500260925656,0.00279763651733,0.0040927832849359,0.0013920828843387,0.0085125115743821,0.775762968081998,0.0015729243598926,0.0098670330449595,0.005770654955593,0.0032313979018479,0.0214054926576648,0.0097279750033484,0.025949417770001,0.0010975053714356,0.0010975053714356,0.0031956287180098,0.0017306278486916,0.0027702333128803,0.0210366486045517,0.003613879275712,0.0012800768723781,0.009880781767791,0.0202612372320915,0.686798485068739,0.0014618843965814,0.0080307993826477,0.0067071770748605,0.0010975053714356,0.0109134476021407,0.0025266412341944,0.036016870669395,0.0020277287922817,0.0190446109818243,,0.0104182230009926,0.0028920337605733,0.0019007468255569,0.505383900600179,0.167301233722684,0.0247879531405869,0.0723834889320265,0.0022198502199113,,0.967674058369614,0.0010975053714356,0.0013220254714597,0.0017780035848228,0.524237611996728,0.0199274700029743,0.0019934897368229,0.0092275597309819,0.747636555743143,0.0017605871965702,0.0505445434034355,0.0010975053714356,0.0020956959551074,0.0839907973734266,0.0090283291485897,0.0088535420679179,0.0340200823538225,0.0128617962377192,0.0076776742637994,0.0076644383613719,0.182168518309115,0.0010975053714356,0.137565943523631,0.0010975053714356,0.0058817715399944,0.0034914669380755,0.0024751891048304,0.0044776196749832,0.0026807528170929,0.006512931748275,0.0098466894231904,0.0010975053714356,0.051851078255863,0.0011670382616595,0.0022481335393229,0.0010975053714356,0.0032299820273556,0.0129450726430123,0.0141615106694541,0.0083201437638629,0.004356452142683,0.0010975053714356,0.329957949275127
kol_up1_r2,0.0014641461862429,0.0303536887617459,0.0010975053714356,0.0028646332115558,0.0220481595996403,0.0218649523148889,0.0041142352410095,0.0039587259744506,0.1768439471749,0.0010975053714356,0.0010975053714356,0.0401635434928371,0.122210094420906,0.0024166386746031,0.0795441994474048,0.0890784388733512,0.0010975053714356,0.0018440498031024,0.0012857671364946,0.0022564089947119,1.15129254649702,0.0020226862624491,0.0039850768819287,0.0013340179875059,0.003058936093189,0.0138800988638941,0.0010975053714356,0.0039058701905932,0.0010975053714356,0.0010975053714356,0.003752878506994,0.0314717066813724,0.0010975053714356,0.0051411547685815,0.0017828689685681,0.0028060027097107,0.0018430444537832,0.0114935356790085,0.0035257095385888,0.0035516648646203,0.0018954786719358,0.0122483493154837,1.15129254649702,0.0020225001337142,0.0107973231387897,0.0101025915975808,0.0042322610074431,0.0770233839073581,0.0168485396750332,0.0326075816316281,0.0010975053714356,0.0010975053714356,0.0041336195725824,0.00207834862391,0.0031476098354002,0.0848981879769077,0.0041481315156287,0.0010975053714356,0.0110620057808432,0.0205874853163502,1.05117284211555,0.0018270051611856,0.0130665850918247,0.0100536150697258,0.0010975053714356,0.0124659561169241,0.002968483278547,0.059078991221985,0.0020371488679541,0.0228511324070796,,0.0138274028310003,0.004549593665929,0.0011785691099256,0.553714569230144,0.252438613939584,0.020837235830454,0.104967284472382,0.0018610205797026,,0.947782028011394,0.0010975053714356,0.0010975053714356,0.0019405437132238,0.73080651767816,0.0233815947255748,0.0023463317550961,0.0111742119346045,1.15129254649702,0.0014877708865528,0.113106123339694,0.0010975053714356,0.0017895408591633,0.133852456542905,0.0125958823051574,0.0120344996864742,0.0385169744789321,0.0320215985027714,0.0081703239294307,0.0157955713567946,0.196979785243804,,0.177950994446166,0.0010975053714356,0.0074533589291962,0.0040597509102362,0.0031593401879008,0.0054732656025783,0.0029361268886038,0.0078496535076326,0.0109259472483452,0.0010975053714356,0.0466984849607812,0.0010975053714356,0.0022627660640208,0.0010975053714356,0.0030551741332028,0.0175223298979262,0.0207267771258174,0.0129486576363958,0.0042612100611802,0.0010975053714356,0.346022500963988
kol_up2_r1,0.0010975053714356,0.0223761761573483,0.0010975053714356,0.0019326821005298,0.0120094495061241,0.0073220007797577,0.0038074597923012,0.0073476084023179,0.0895023872171681,0.0010975053714356,0.0010975053714356,0.0238409572137066,0.0916309354656268,0.0010975053714356,0.045554143305607,0.0273371851254526,0.001332435308841,0.0012654211465019,0.0012146403894297,0.0016057905421913,1.15129254649702,0.0014683748757121,0.002219182937196,0.0010975053714356,0.0028765021831077,0.0119847766708092,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0023668727666915,0.0183211975557394,0.0010975053714356,0.0022725043165082,0.0012903491465476,0.0018349462989926,0.0014749359652743,0.0117584307937827,0.0023148504113336,0.0018988164717595,0.0014314251469586,0.0055438194087884,0.564501711120925,0.0010975053714356,0.0109561164341382,0.0059242900050543,0.0032032289653824,0.0163139504741375,0.0085502797410104,0.0292970481394504,0.0010975053714356,0.0010975053714356,0.002742983048518,0.0012391127219174,0.0036076739001931,0.0165609073540946,0.0027706145604477,0.0012855849431919,0.0119593536440006,0.0187760720007847,0.581731553740439,0.0015731613660324,0.0059484989523029,0.0049772171833313,0.0017265410933033,0.0107966606008338,0.0023874565373745,0.023781079729695,0.0012457591925336,0.0160744309782736,,0.0129033163115141,0.0022856970740875,0.0010975053714356,0.184805295300082,0.0994786300329763,0.0256080792760669,0.0406993377560826,0.0013099727222297,,0.46721265220536,0.0010975053714356,0.001099739163552,0.0016799156595797,0.354302609204125,0.0129504463677931,0.001367978073904,0.0067709338152684,0.492717873401459,0.0014008234708163,0.0420161763860608,0.0010975053714356,0.0012971934411903,0.0548946543387614,0.0070551929315789,0.0072267586402237,0.0317024693609816,0.0101417798650085,0.0083261689260045,0.0062665149468555,0.0926633025024364,,0.0853567360439368,0.0010975053714356,0.0054903729306435,0.0034011198324275,0.0026131638192814,0.0045808494923571,0.0027352760966705,0.0066462543796261,0.0115805312702234,0.0010975053714356,0.055451213048381,0.0010975053714356,0.0015869267914803,0.0010975053714356,0.0032681248765065,0.0118690299453879,0.0117196241232383,0.0115742881701324,0.0042211693653933,0.0010975053714356,0.110399059950172
air_up1_r2,0.0021407794870155,0.0113904028649991,0.0018342375465906,0.0019532287632176,0.0074090890827603,0.0101386013937769,0.0028654367372776,0.0096402130709805,0.0266291253036522,0.0019192342617911,0.0014782664103918,0.0126970186328745,0.0023855463457612,0.0016723284582247,0.0194954462892153,0.0072434485311125,0.0014236797226011,0.0030408664380858,0.0022996031874796,0.0014687158893773,0.0642278750764518,0.0015353507209176,0.0010975053714356,0.0023003641978394,0.0020358918498383,0.0056212127346034,0.0019007310184709,0.0014970285638251,0.001833828500641,0.0013550508018081,0.0036460950287883,0.0126393597906872,0.0020603670228513,0.0018421780195966,0.0027031738033633,0.0026126535449787,0.0017489840987342,0.0447593248708102,0.0016173989980495,0.0231862374988812,0.0020202954822525,0.0294973206196304,0.0613947339391296,0.0018417907720786,0.011653196743209,0.00409211396249,0.0061166819016555,0.0023163091940069,0.0049933181772512,0.003722831134926,0.0018522689350249,0.0010975053714356,0.0052474680549708,0.0022193855203912,0.005589976168122,0.0022853869504069,0.0029636030516576,0.0021602620285676,0.0216720677959274,0.0017033063292166,0.0065320839732701,0.0028103937726434,0.002278361203586,0.0062107513084474,0.0019327342439206,0.0076187822318431,0.0026781722924615,0.0525977542676043,0.0018033363651006,0.0185515583953467,,,0.0028133073676824,0.0024483730556993,0.0305637484978712,0.306223012250275,0.0180514257812315,0.04928456301221,0.004666011317777,0.0032028342183315,0.0412442531112003,0.0016425199546487,0.0025972945360106,0.0031983431434705,,0.006448530143559,0.0020768126420034,0.0077435797516395,0.0755908062389348,0.0013676854460677,0.0021002044038004,0.0017692347039479,0.0024336112491174,0.0461960112191451,,,0.012914548734119,0.0025994722823296,0.042921061080636,0.0019398155963891,0.0046750984511089,0.0021292905549294,0.0023282346999091,0.0016309128361121,0.0029035673335539,0.0023817771800342,0.0056695762925646,0.0071317623721811,0.0063208972256301,0.0106020556644211,0.0134767056452172,0.0016261048062374,0.96073685425205,0.0018622842138997,0.0021167064132891,0.0020370142505016,0.006246725858692,0.0166399581706262,0.0095516254316515,0.0016901829112273,0.0097897291747021,0.0019101920088149,0.0406403561975656
kol_up2_r2,0.0010975053714356,0.0228263595123989,0.0012041059144858,0.0023112940542973,0.0127411852072338,0.0085476751955355,0.0047217557378662,0.0084767084672696,0.0984732826277684,0.0010975053714356,0.0010975053714356,0.026681832668361,0.107505533425483,0.001182099798256,0.0416430641010421,0.0335672755501421,0.0012960353899716,0.002142706372854,0.0010975053714356,0.0021712079769144,1.15129254649702,0.0017468416188574,0.002083857296274,0.0017626220615158,0.0030516097988541,0.0133254722185033,0.0012441982540451,0.0021800569996793,0.0014976080396526,0.0012645260621571,0.0027490646784713,0.0189693360168332,0.0016730536985124,0.0035892314643178,0.0015599764489847,0.0025068893139931,0.0023299832626447,0.009327965099677,0.00326508071725,0.0031171420296212,0.0026850241257781,0.006371670732363,0.615512203890113,0.0022894431209279,0.0118080532921137,0.0063029057421953,0.0045062546686586,0.0221033125745108,0.009447143614569,0.0306552679323185,0.0016653829181175,0.0010975053714356,0.0030823900022098,0.0018545513174089,0.0032220403638402,0.0230683871733319,0.0034230282542879,0.0017946019079478,0.0105133979026282,0.0214442440563959,0.645577286731877,0.0024701923727679,0.0083364757356067,0.0065546206450527,0.0010975053714356,0.0111266595420788,0.0029071191618323,0.0253342448021673,0.0019497359257502,0.0169028229257554,,0.0105068923876952,0.0031274517084453,0.0011568655309042,0.310409657704704,0.118356456461148,0.0010975053714356,0.044365429082891,0.0018705815234831,,0.479653501027167,0.0014340272673318,0.0018239059768453,0.0022205177394285,0.749540328742389,0.0162041756210308,0.0021797823412961,0.007805992497447,0.570402897251149,0.0014538667861239,0.0539186221790486,0.0010975053714356,0.0025596685152248,0.0605561826677799,0.0077440463352713,0.0096353280358781,0.0445033086799053,0.0131492005548262,0.00799512683458,0.0097855546479303,0.111883501761765,0.0010975053714356,0.0936523503734361,0.0010975053714356,0.0063096251309258,0.0040224026656411,0.0033651335823217,0.0050391402714731,0.0031369689188267,0.0071236962158694,0.0123504578143394,0.0011634964562378,0.024521628073031,0.0015169380358883,0.0023134944842383,0.0013031849422396,0.0032106645198392,0.0128525348167586,0.0139131600027783,0.0158443765403933,0.0046503536812244,0.0012418173299084,0.114083384570134
kol_dw1_r1,0.0010975053714356,0.00566249477652,0.0010975053714356,0.0010975053714356,0.0069742477880821,0.0023428409929527,0.0010975053714356,0.0163038754880171,0.0155257469663383,0.0010975053714356,0.0010975053714356,0.0113164512994877,0.0010975053714356,0.0017540921695916,0.028077267563038,0.0029465690375704,0.0016293824900522,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0624885988426235,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0036538398311112,0.0051500831084847,0.0011744052328805,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0083477232155107,0.0489469669523084,0.0017118177543566,0.0010975053714356,0.0029443147087748,0.0013890946818403,0.0010975053714356,0.0878834708157663,0.0010975053714356,0.0044792712920346,0.0010975053714356,0.0063811849434556,0.0261117377189208,0.0010975053714356,0.0241369232090975,0.0011086591253129,0.0105069503954679,0.0010975053714356,0.0119055851623815,0.0020740877745679,0.0010975053714356,0.0010975053714356,0.0011546340190584,0.0010975053714356,0.0234117984116081,0.0010975053714356,0.0015830675419761,0.0018420023149202,0.041546258450381,0.0077971375784265,0.0173181325707223,0.0067900646616226,0.0010975053714356,0.0027378443820553,0.0010975053714356,0.0108902337736955,0.001334338817196,0.0129737003678767,0.0010975053714356,0.0220930547921836,,0.0311760035751302,0.0023237463445298,0.0012265021927076,0.0542368662034474,0.0160832673222142,0.0222075546148992,0.0225247848929628,0.0010975053714356,,0.14093783464505,0.0013189082973667,0.0011630598834202,0.0017983486330503,0.0731320006181303,0.0312804415748322,0.0010975053714356,0.0010975053714356,0.0208929249204107,0.0015446041649067,0.0010975053714356,0.0010975053714356,0.0125534931553111,0.0338960616173756,0.0059596822670992,0.0244132769773335,0.0099515932591492,0.0010975053714356,0.0474079449414568,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0012900924780836,0.0010975053714356,0.0022176647836431,0.0010975053714356,0.0348302438587009,0.0208698739201817,0.0248162478848359,0.0373267453764631,0.0300890668190625,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.01131168236597,0.0010975053714356,0.0066272100620347,0.032303041892135,0.0063194329077405,0.0010975053714356,0.0092033987590051,0.0010975053714356,0.0556058598135085
kol_dw1_r2,0.0011436263594719,0.0078254073794234,0.0020726109554786,0.0019779935805992,0.0101760569795476,0.0025609275091054,0.0014855401291742,0.0062527894948954,0.0228402281320343,0.0010975053714356,0.0010975053714356,0.0206026343108298,0.0017742290934334,0.0027910358586401,0.0200395883379202,0.0055245830743605,0.0017830756916553,0.0011478870391907,0.0010975053714356,0.0010975053714356,0.0665255584903205,0.0010975053714356,0.0010975053714356,0.0011591662850283,0.0043960842005975,0.004293258661468,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0016332531765912,0.0104896328112345,0.0513966176963461,0.0028469313267983,0.0014101914326881,0.0031743396508523,0.0021189791560613,0.0011548318595956,0.0342585363627187,0.0011535148008426,0.0054825772962583,0.0010975053714356,0.0091994834953758,0.0300603775271679,0.0010975053714356,0.0278811144013783,0.0015736791083766,0.0116435916899567,0.0015573439200195,0.018517810790434,0.0032810362197236,0.0010975053714356,0.0010975053714356,0.0014604302811264,0.0010975053714356,0.0264959048356671,0.0012360512180112,0.0031287193538348,0.0028303111650775,0.0387864788206402,0.0234144790107182,0.0010975053714356,0.0080131961785952,0.0010975053714356,0.0035409801046602,0.0010975053714356,0.0096076296846124,0.002379401845281,0.00984347495886,0.0010975053714356,0.0197613650354822,,0.0346688049796942,0.0035221038455475,0.0019670741114882,0.149356087923144,0.0173892441915304,0.022047232557575,0.0258994688802871,0.0017857411550452,,0.156491117739926,0.0025558457452855,0.0010975053714356,0.0018228911709746,0.0851747458367154,0.0302645260122028,0.0011778132698224,0.0047974334425257,0.0323803193746424,0.001745941489317,0.0010975053714356,0.0010975053714356,0.0125876235451813,0.0387595989471748,0.0071306517090659,0.0245670475684248,0.0157507836319803,0.0011543986131632,0.0302074607022566,0.0010975053714356,0.0026211609014661,0.0012010266099869,0.0017921027596693,0.0015064036407216,0.0027879492966129,0.0010975053714356,0.0456236442669333,0.0262004156969189,0.0356467558540316,0.0377984400016575,0.0375669550678933,0.0010975053714356,0.095846054839051,0.0013356055579897,0.0124660651039297,0.0010975053714356,0.0062820346143444,0.0369477937416057,0.0081002840919498,0.0010975053714356,0.0062264298851052,0.0012842854691011,0.0561980803145483
kol_dw2_r1,0.0010975053714356,0.0116248955035289,0.0013776850117914,0.0010975053714356,0.0094895816666094,0.0029504562592814,0.001598253433959,0.0264719861115894,0.0595109129925044,0.0010975053714356,0.0010975053714356,0.0154019439469393,0.0077491338082907,0.0010975053714356,0.0211069459158196,0.005622423613399,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.105319171036294,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0029357574437886,0.0049659422851239,0.0010975053714356,0.0016367607960522,0.0019846251255584,0.0017632763376661,0.0067556101226417,0.0210960065165173,0.0010975053714356,0.0012417933480128,0.0014245592153354,0.0013088105097145,0.0010975053714356,0.0157184022002138,0.001155293926546,0.0093101607999354,0.0018798025872766,0.00444729849405,0.0494521035957472,0.0010975053714356,0.0232229365695097,0.0021315333562288,0.0076645449819255,0.001599128063059,0.0093352089144242,0.0092533678492588,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0012681001482679,0.0010975053714356,0.0015946497414982,0.0160415154647738,0.0176405120580805,0.0589951714849001,0.0049058015351124,0.0010975053714356,0.0057447042866536,0.0010975053714356,0.0088246177590916,0.0015145947833517,0.0241919916131514,0.0010975053714356,0.0164670581026732,,0.0193427047987993,0.0010975053714356,0.0010975053714356,0.0979646748897272,0.037361065881642,0.0251418864615125,0.0375346902421455,,,0.16806561069192,0.0010975053714356,0.0010975053714356,0.0016198959644736,0.120500869081403,0.007436847172414,0.001548962157417,0.0080021593029247,0.0821159128043774,0.0018030721191207,0.0012306542806168,0.0010975053714356,0.0018143127436616,0.0569974457989645,0.0066652922154447,0.0097631695682721,0.0176429586097028,0.0010975053714356,0.01450382882372,0.0010975053714356,0.0116117018841266,0.0015146673160908,0.0046748780035987,0.0010975053714356,0.0040083907838184,0.0014557797832272,0.0181505597532494,0.0115606211042791,0.0120241803176451,0.0206080273368258,0.0279531470431213,0.0010975053714356,0.0195326174786221,,0.0016919724165456,0.0010975053714356,0.0031728933221421,0.0121948412084385,0.0083619744426662,0.0010975053714356,0.0046819935750004,0.0010975053714356,0.0709991676439182
kol_dw2_r2,0.0010975053714356,0.0197154510819653,0.0020960070479581,0.0010975053714356,0.0140046501054267,0.0111937861123842,0.0030331284341166,0.0763253869177725,0.0986246436227308,0.0010975053714356,0.0010975053714356,0.0241362757025836,0.0577097677220301,0.0010975053714356,0.0878208757419264,0.0114069518820502,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.954366769324566,0.0010975053714356,0.0010975053714356,0.0014916413929524,0.0018541643530719,0.0092392260195587,0.0010975053714356,0.0107551005779386,0.0010975053714356,0.0032314830595487,0.0047092472007862,0.0240485026358535,0.0010975053714356,0.0018874446846017,0.0010975053714356,0.0014913428217681,0.0011678217405503,0.0261990321066649,0.0017189143563496,0.0115319813606429,0.0010975053714356,0.013219816179145,0.288279821254919,0.0010975053714356,0.0165277540830066,0.0028045699421137,0.0044109187644944,0.0021868027269473,0.0061612828484988,0.0295693449655337,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0061497070614169,0.0019200678488513,0.0018909475392199,0.0010975053714356,0.0201830579471144,0.037725284132641,0.259735325107411,0.0019711204031206,0.0010975053714356,0.006114016836995,0.0010975053714356,0.0137270691184874,0.001749474681716,0.0324639960618914,0.0010975053714356,0.0189753543985158,,0.020709045649619,0.0013783924730616,0.0010975053714356,0.0989806017197857,0.0472681513285924,0.0327354886119506,0.0514838275889717,0.0010975053714356,,0.171470988594282,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.272783074541968,0.016976017242699,0.0017056895588839,0.0150990023390766,0.206663175222593,0.0014170596107986,0.0056820913336787,0.0010975053714356,0.0017881438031614,0.071331396346363,0.007340390424465,0.0085475078931948,0.0280318506204887,0.0030543778820527,0.0215171042487379,0.0010975053714356,0.0549263593380628,0.0144954509048602,0.0170960653549264,0.0010975053714356,0.0052596268115136,0.0021354960050006,0.0056985009730501,0.007140749541393,0.0051221687179021,0.0133090649615413,0.0804987660785431,0.0010975053714356,0.0078574073877704,0.0010975053714356,0.0015709866015964,0.0010975053714356,0.0054569770417539,0.0152431040113405,0.0138580296699698,0.0122819337420739,0.0073250330321213,0.0010975053714356,0.0657619822854352
kol_dw3_r1,0.0010975053714356,0.0167976384892017,0.0026697647400692,0.0011854691065383,0.0314665170372538,0.0082703027997764,0.0017081626698388,0.0507092953685449,0.0673092639306088,0.0010975053714356,0.0010975053714356,0.0345775211932039,0.0072010057819689,0.0010975053714356,0.0550068412889363,0.0082832931790191,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.128870508391355,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0032346334529087,0.0059756801487784,0.0010975053714356,0.0010975053714356,0.0010975053714356,0.0012728143535872,0.0069183019190242,0.0460593663305698,0.0010975053714356,0.0010975053714356,0.0052704340995612,0.0038883693980732,0.0012479288949717,0.0899289022331607,0.0011706030998145,0.0112380524157148,0.0012204044091167,0.0137346190336668,0.0372736279235584,0.0010975053714356,0.0169462241317453,0.0038791002939726,0.0092149961799136,0.0010975053714356,0.0081120237142285,0.0083931482419078,0.0010975053714356,0.0010975053714356,0.0017556456574694,0.0010975053714356,0.0170781376219114,0.0010975053714356,0.002676299272417,0.0013186855157188,0.0303727815771194,0.019067126167146,0.0312692338878218,0.0032665360301517,0.0010975053714356,0.0055186327970803,0.0010975053714356,0.0126392539218123,0.0052296680935892,0.0465661493095752,0.0010975053714356,0.0230471036054726,,0.0261042599826427,0.0018873079362829,0.0014579769045991,0.0554920901925657,0.0393348927224524,0.0299233269494564,0.0502382720558299,0.0022431505633156,,0.0914937974845619,0.0010975053714356,0.0012190983387808,0.0012864623489634,0.0370229314800347,0.0258872341073165,0.0022106823220991,0.0210609304735612,0.0999844371453713,0.0010975053714356,0.0014584010401558,0.0010975053714356,0.0056952656134542,0.0707942740810523,0.0089889319666871,0.022447608890626,0.0142670714930958,0.0021079731616005,0.0536482905879532,0.0010975053714356,0.0110361019300161,0.0010975053714356,0.0037844040539876,0.0010975053714356,0.0044665283972262,0.0015036527439603,0.0251874749989185,0.0133171411810472,0.0131583179699789,0.0289578369542445,0.081127848057675,0.0010975053714356,0.0089770439315126,0.0010975053714356,0.0043065102609006,0.0010975053714356,0.0076942679446065,0.0271010261464181,0.0098567204305998,0.0010975053714356,0.0109221715518939,0.0010975053714356,0.0513459876148498
