taxonomy	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Air1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Air2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airdw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AirIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Airup22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Alt1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Alt2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltAtt1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltAtt2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltChip1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltChip2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltDN1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltDN2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw13	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altdw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltSS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1AltSS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Altup23	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Bir1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Bir2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birdw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1BirIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Birup22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehr2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrAtt1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrChip1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrChip2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrDN1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrDN2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrdw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrSS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1EhrSS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Ehrup22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Kol2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Koldw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1KolIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Kolup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Kolup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Kolup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Kolup22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oli1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oli2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliAS1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliAS2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw22	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw31	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Olidw32	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliEff1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliEff2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliIn1	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1OliIn2	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oliup11	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oliup12	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oliup21	KH6L3_YJ004_16s_0523_23s001536-1-1_Gross_lane1Oliup22
d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_Chloroflexia	460	364	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	343	0	0	0	0	0	0	0	0	244	494	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	209	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	284	0	0	0	239	0	0	0	0	0	0	378	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__uncultured; s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	313	0	582	552	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0	0	0	0	0	0	0	0	0	0	0	0	365	315	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	366	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__uncultured_actinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	307	0	124	0	0	515	0	0	0	0	0	0	0	0	0	0	0	212	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	549	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0	0	0	0	0	0	0	0	0	85	0	0	0	0	19	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	449	99	0	0	214	0	0	0	0	0	0	222	338	296	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	521	406	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhizobacter	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	170	362	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter	0	0	0	0	498	395	0	477	0	0	0	0	0	0	310	557	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	201	0	857	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	175	0	175	0	0	0	0	0	0	0	442	0	568	509	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	167	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	514	448	0	0	0	0	0	130	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas	0	0	0	0	0	0	0	0	0	442	0	0	0	0	479	641	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	271
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus; s__Sphingopyxis_sp.	0	0	0	0	0	143	0	385	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	10	253	359	0	331	0	0	0	0	0	0	0	401
d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	207	0	405	0	345	0	0	0	0	52	0	0	387	0	0	0	0	0	0	0
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__metagenome	0	0	0	0	0	70	0	85	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	399	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	20	0	0	0	0	0	102	0	151	0	0	0	0	0	0	0	286	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0
d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__uncultured; s__uncultured_Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	415	0	0	0	376	0	0	0	0	0	0	500	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	537	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	451	330	309	0	0	0	0	0	73	0	54	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	413	422	0	0	0	0	0	0	0	0	0	0	0	0	275	445	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	289	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	184	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Deefgea	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	239	446	436	0	0	0	0	0	0	0	0	452
d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__wastewater_metagenome	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	216	0	0	0	0	0	0	0	186	0	0	161	115	0	0	0	0	0	0	0	0	411	0	0	0	470	0	0	0	0	93	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	90	0	0	0	0	0	0	0
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Oxyphotobacteria_Incertae_Sedis; f__Unknown_Family; g__Calothrix_KVSF5; s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	222	327	0	267	495	252	0	0	0	0	0	0	272
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	254	0	0	0	0	0	0	0	577	0	667	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	136	300	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Haliscomenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	527	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_aerofaciens	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	341	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
