,EC,p_value,adjusted_p_value,mean_1,std_1,median_1,mean_0,std_0,median_0,delta_mean,delta_median
666,1.1.3.37,0.000524796609835236,0.02561566410965007,0.6418181818181817,0.5329816333492209,0.45,0.17897959183673467,0.6769506806801385,0.0,0.46283858998144706,0.45
671,"1.1.3.46,2.6.1.103",0.0002826096024888298,0.017181596394659063,0.6481818181818182,0.542717374662292,0.32999999999999996,0.2342857142857143,0.4710561299367841,0.08,0.4138961038961039,0.24999999999999994
675,1.1.3.48,0.0013295502494222666,0.04588895400621037,40.36454545454546,20.243285469793936,35.97,22.58551020408163,11.114504783229277,20.84,17.779035250463828,15.129999999999999
690,"1.1.3.9,3.1.3.5,3.2.1.4,3.2.1.78,3.2.1.8",2.432103836455621e-05,0.004916515018833099,0.37636363636363634,0.4736180418721155,0.09,0.019183673469387753,0.05461691203632052,0.0,0.3571799628942486,0.09
700,"1.1.5.3,1.1.99.2",0.00013789818814465203,0.013705086192834151,0.06363636363636363,0.08509595944608409,0.03,0.004897959183673469,0.016796798647797755,0.0,0.05873840445269016,0.03
731,"1.1.98.6,1.17.4.1,3.5.4.13,6.5.1.3",6.177610706785973e-05,0.00808874773337738,0.11272727272727275,0.12555990305905126,0.09,0.02387755102040816,0.08635040920292562,0.0,0.08884972170686459,0.09
734,"1.1.98.6,1.8.1.9,1.8.4.11,1.8.4.12",5.177221108140815e-05,0.007001130642795669,0.10545454545454547,0.11987596895910498,0.09,0.012244897959183673,0.043437278550189244,0.0,0.0932096474953618,0.09
775,1.10.3.4,0.0006081253437809664,0.02822715316158562,0.3181818181818182,0.45024878338774976,0.14,0.0736734693877551,0.152096825733371,0.0,0.24450834879406308,0.14
783,"1.11.1.10,2.3.1.12,3.8.1.5",0.00019372768766993698,0.015424406237173782,0.840909090909091,0.6534586937693996,1.07,0.05816326530612245,0.14022829010024981,0.0,0.7827458256029686,1.07
823,1.11.1.9,0.00047213215660142876,0.024040852838303615,1412.3190909090908,116.9474731706151,1460.67,1240.0140816326532,147.81006024581305,1214.37,172.30500927643766,246.30000000000018
833,"1.12.1.2,1.12.1.3,1.17.1.9,1.6.5.3",0.00023691275907721608,0.016285777913566297,0.12090909090909094,0.09199353193217104,0.12,0.025918367346938778,0.04508125848645088,0.0,0.09499072356215216,0.12
843,"1.12.1.3,1.12.1.5",1.7808320448075628e-07,0.00036725208844043964,0.4854545454545454,0.3551789212716634,0.41,0.04285714285714286,0.10287698221365048,0.0,0.44259740259740254,0.41
844,"1.12.1.3,1.12.1.5,1.8.98.5",2.9186630136994236e-06,0.002347279088756414,0.6827272727272727,0.40143132343903676,0.71,0.05612244897959183,0.10905561821103145,0.0,0.6266048237476809,0.71
858,"1.12.2.1,1.12.99.6",0.0007437547769029552,0.03246155108292316,0.3336363636363637,0.2515505634070678,0.27,0.1463265306122449,0.35304907375576,0.0,0.18730983302411877,0.27
